"Dim1","Dim2","Dim3","Dim4","Val"
"50","Aluminum","Malaysia","abs",2184510.97647482
"50","Aluminum","Norway","ratio",1300000
"50","Aluminum","Norway","abs",3013244.2640678
"50","Aluminum","Russia","ratio",3800000
"50","Aluminum","Russia","abs",7371105.86574521
"50","Aluminum","UnitedArabEmirates","ratio",2700000
"50","Aluminum","UnitedArabEmirates","abs",5547213.87143736
"50","Aluminum","Othercountries","ratio",6800000
"50","Aluminum","Othercountries","abs",11691021.8479554
"50","Boron","China","ratio",340000
"50","Boron","China","abs",687033.97457374
"50","Boron","Russia","ratio",80000
"50","Boron","Russia","abs",233324.867807694
"50","Boron","Argentina","ratio",160000
"50","Boron","Argentina","abs",385362.130025742
"50","Boron","Bolivia","ratio",230000
"50","Boron","Bolivia","abs",509106.979152121
"50","Boron","Chile","ratio",420000
"50","Boron","Chile","abs",804717.79873586
"50","Boron","Germany","ratio",40000
"50","Boron","Germany","abs",152988.251444215
"50","Boron","Peru","ratio",300000
"50","Boron","Peru","abs",624579.653315762
"50","Boron","Turkey","ratio",3000000
"50","Boron","Turkey","abs",2793858.31050015
"50","Cadmium","UnitedStates","ratio",300
"50","Cadmium","UnitedStates","abs",570.971817728476
"50","Cadmium","Australia","ratio",900
"50","Cadmium","Australia","abs",1262.62078137481
"50","Cadmium","Canada","ratio",1700
"50","Cadmium","Canada","abs",2725.96029651085
"50","Cadmium","China","ratio",9300
"50","Cadmium","China","abs",9353.79339414731
"50","Cadmium","Norway","ratio",350
"50","Cadmium","Norway","abs",572.674994290146
"50","Cadmium","Russia","ratio",800
"50","Cadmium","Russia","abs",1530.04606830437
"50","Cadmium","Germany","ratio",170
"50","Cadmium","Germany","abs",315.197058114579
"50","Cadmium","Peru","ratio",620
"50","Cadmium","Peru","abs",892.286323506514
"50","Cadmium","Bulgaria","ratio",300
"50","Cadmium","Bulgaria","abs",557.53152578582
"50","Cadmium","Japan","ratio",1700
"50","Cadmium","Japan","abs",2769.41151038598
"50","Cadmium","Kazakhstan","ratio",1000
"50","Cadmium","Kazakhstan","abs",1969.08572458383
"50","Cadmium","RepublicofKorea","ratio",4500
"50","Cadmium","RepublicofKorea","abs",5931.16191195234
"50","Cadmium","Mexico","ratio",1200
"50","Cadmium","Mexico","abs",1656.50088709886
"50","Cadmium","Netherlands","ratio",400
"50","Cadmium","Netherlands","abs",769.57722424638
"50","Cadmium","Poland","ratio",250
"50","Cadmium","Poland","abs",372.91724067995
"50","Cadmium","Uzbekistan","ratio",200
"50","Cadmium","Uzbekistan","abs",227.157263801951
"50","Chromium","Brazil","ratio",1400000
"50","Chromium","Brazil","abs",2765547.94084176
"50","Chromium","India","ratio",4100000
"50","Chromium","India","abs",7337053.97321421
"50","Chromium","Othercountries","ratio",2900000
"50","Chromium","Othercountries","abs",5427865.35650396
"50","Chromium","Turkey","ratio",8000000
"50","Chromium","Turkey","abs",12257967.0741572
"50","Chromium","Kazakhstan","ratio",6500000
"50","Chromium","Kazakhstan","abs",10588518.8362214
"50","Chromium","Finland","ratio",1900000
"50","Chromium","Finland","abs",3687395.66870108
"50","Chromium","SouthAfrica","ratio",21000000
"50","Chromium","SouthAfrica","abs",18277853.3234083
"50","Chromium","Zimbabwe","ratio",1100000
"50","Chromium","Zimbabwe","abs",2195831.68640005
"50","Cobalt","UnitedStates","ratio",300
"50","Cobalt","UnitedStates","abs",19278.0040056054
"50","Cobalt","Australia","ratio",3600
"50","Cobalt","Australia","abs",22308.6159745894
"50","Cobalt","Canada","ratio",4500
"50","Cobalt","Canada","abs",23342.1616290746
"50","Cobalt","Russia","ratio",8700
"50","Cobalt","Russia","abs",27814.1874589469
"50","Cobalt","Othercountries","ratio",6200
"50","Cobalt","Othercountries","abs",25213.133424033
"50","Cobalt","Turkey","ratio",2700
"50","Cobalt","Turkey","abs",21239.8798124437
"50","Cobalt","Congo","ratio",220000
"50","Cobalt","Congo","abs",93023.9986183355
"50","Cobalt","Cuba","ratio",3500
"50","Cobalt","Cuba","abs",22191.6619426963
"50","Cobalt","Indonesia","ratio",28000
"50","Cobalt","Indonesia","abs",47256.9111262516
"50","Cobalt","Madagascar","ratio",2600
"50","Cobalt","Madagascar","abs",21118.8263706396
"50","Cobalt","NewCaledonia","ratio",1500
"50","Cobalt","NewCaledonia","abs",19754.2127531336
"50","Cobalt","PapuaNewGuinea","ratio",2800
"50","Cobalt","PapuaNewGuinea","abs",21360.5196609719
"50","Cobalt","Philippines","ratio",3800
"50","Cobalt","Philippines","abs",22541.1803737944
"50","Copper","UnitedStates","ratio",1100000
"50","Copper","UnitedStates","abs",1738176.85225336
"50","Copper","Australia","ratio",800000
"50","Copper","Australia","abs",1298606.06445173
"50","Copper","Canada","ratio",450000
"50","Copper","Canada","abs",753457.016837771
"50","Copper","China","ratio",1800000
"50","Copper","China","abs",2668203.0307873
"50","Copper","India","ratio",30000
"50","Copper","India","abs",52101.4842385711
"50","Copper","Russia","ratio",930000
"50","Copper","Russia","abs",1492185.60427664
"50","Copper","Othercountries","ratio",2700000
"50","Copper","Othercountries","abs",3679450.44721848
"50","Copper","Chile","ratio",5300000
"50","Copper","Chile","abs",5625273.35037328
"50","Copper","Peru","ratio",2600000
"50","Copper","Peru","abs",3576767.38818603
"50","Copper","Kazakhstan","ratio",740000
"50","Copper","Kazakhstan","abs",1207647.20307922
"50","Copper","Mexico","ratio",700000
"50","Copper","Mexico","abs",1146438.00165364
"50","Copper","Poland","ratio",410000
"50","Copper","Poland","abs",688898.678211764
"50","Copper","Congo","ratio",3300000
"50","Copper","Congo","abs",4247905.01281599
"50","Copper","Indonesia","ratio",1100000
"50","Copper","Indonesia","abs",1738176.85226397
"50","Copper","Zambia","ratio",680000
"50","Copper","Zambia","abs",1115661.87666625
"50","RareEarths","UnitedStates","ratio",45000
"50","RareEarths","UnitedStates","abs",80629.6551019044
"50","RareEarths","Australia","ratio",13000
"50","RareEarths","Australia","abs",30173.6526521989
"50","RareEarths","Brazil","ratio",20
"50","RareEarths","Brazil","abs",7632.81120583361
"50","RareEarths","China","ratio",270000
"50","RareEarths","China","abs",251024.150117928
"50","RareEarths","India","ratio",2900
"50","RareEarths","India","abs",10465.146921811
"50","RareEarths","Malaysia","ratio",130
"50","RareEarths","Malaysia","abs",4794.93407398766
"50","RareEarths","Russia","ratio",2500
"50","RareEarths","Russia","abs",9647.42156892396
"50","RareEarths","Othercountries","ratio",1100
"50","RareEarths","Othercountries","abs",6766.21976050365
"50","RareEarths","Madagascar","ratio",2000
"50","RareEarths","Madagascar","abs",8620.26413591217
"50","RareEarths","Burma","ratio",31000
"50","RareEarths","Burma","abs",60647.6524824405
"50","RareEarths","Nigeria","ratio",13000
"50","RareEarths","Nigeria","abs",30173.0927075549
"50","RareEarths","Thailand","ratio",13000
"50","RareEarths","Thailand","abs",30172.663445905
"50","RareEarths","Vietnam","ratio",300
"50","RareEarths","Vietnam","abs",5128.80781473117
"50","Lead","UnitedStates","ratio",300000
"50","Lead","UnitedStates","abs",526001.275019442
"50","Lead","Australia","ratio",430000
"50","Lead","Australia","abs",712910.269493168
"50","Lead","China","ratio",1900000
"50","Lead","China","abs",1572476.2334701
"50","Lead","India","ratio",220000
"50","Lead","India","abs",398874.051564105
"50","Lead","Russia","ratio",220000
"50","Lead","Russia","abs",398874.05203787
"50","Lead","Othercountries","ratio",520000
"50","Lead","Othercountries","abs",828529.868333879
"50","Lead","Bolivia","ratio",60000
"50","Lead","Bolivia","abs",116051.8042993
"50","Lead","Peru","ratio",270000
"50","Lead","Peru","abs",479426.828367225
"50","Lead","Turkey","ratio",70000
"50","Lead","Turkey","abs",134860.331483997
"50","Lead","Mexico","ratio",180000
"50","Lead","Mexico","abs",331769.434670457
"50","Lead","Iran","ratio",60000
"50","Lead","Iran","abs",116051.795228761
"50","Lead","Sweden","ratio",70000
"50","Lead","Sweden","abs",134860.333569038
"50","Lead","Tajikistan","ratio",40000
"50","Lead","Tajikistan","abs",77978.098423467
"50","Lithium","Australia","ratio",88000
"50","Lithium","Australia","abs",85595.272086641
"50","Lithium","Brazil","ratio",10000
"50","Lithium","Brazil","abs",18749.9560437215
"50","Lithium","Canada","ratio",4300
"50","Lithium","Canada","abs",8386.32230472334
"50","Lithium","China","ratio",41000
"50","Lithium","China","abs",60039.0061016463
"50","Lithium","Argentina","ratio",18000
"50","Lithium","Argentina","abs",31767.7836359214
"50","Lithium","Chile","ratio",49000
"50","Lithium","Chile","abs",67020.3460087428
"50","Lithium","Zimbabwe","ratio",22000
"50","Lithium","Zimbabwe","abs",37634.613759786
"50","Lithium","Namibia","ratio",2700
"50","Lithium","Namibia","abs",5288.88810832015
"50","Lithium","Portugal","ratio",380
"50","Lithium","Portugal","abs",699.031177676749
"50","Molybdenum","UnitedStates","ratio",33000
"50","Molybdenum","UnitedStates","abs",53489.3839247479
"50","Molybdenum","Australia","ratio",1000
"50","Molybdenum","Australia","abs",1976.03856528067
"50","Molybdenum","Canada","ratio",1200
"50","Molybdenum","Canada","abs",2314.7361791232
"50","Molybdenum","China","ratio",110000
"50","Molybdenum","China","abs",98373.9198776125
"50","Molybdenum","Russia","ratio",1700
"50","Molybdenum","Russia","abs",3305.57732076755
"50","Molybdenum","Chile","ratio",38000
"50","Molybdenum","Chile","abs",59388.3552414246
"50","Molybdenum","Peru","ratio",41000
"50","Molybdenum","Peru","abs",62611.8709639877
"50","Molybdenum","Kazakhstan","ratio",3900
"50","Molybdenum","Kazakhstan","abs",7693.69346055719
"50","Molybdenum","RepublicofKorea","ratio",300
"50","Molybdenum","RepublicofKorea","abs",600.723339300792
"50","Molybdenum","Mexico","ratio",17000
"50","Molybdenum","Mexico","abs",30801.4124578837
"50","Molybdenum","Uzbekistan","ratio",1700
"50","Molybdenum","Uzbekistan","abs",3305.51116032895
"50","Molybdenum","Iran","ratio",3000
"50","Molybdenum","Iran","abs",5960.07274878734
"50","Molybdenum","Armenia","ratio",8000
"50","Molybdenum","Armenia","abs",15391.5341485266
"50","Molybdenum","NorthKorea","ratio",700
"50","Molybdenum","NorthKorea","abs",1404.94634849747
"50","Molybdenum","Mongolia","ratio",3100
"50","Molybdenum","Mongolia","abs",6156.76876440423
"50","Nickel","UnitedStates","ratio",8000
"50","Nickel","UnitedStates","abs",118351.481126563
"50","Nickel","Australia","ratio",110000
"50","Nickel","Australia","abs",394327.930566133
"50","Nickel","Brazil","ratio",77000
"50","Nickel","Brazil","abs",327930.899852928
"50","Nickel","Canada","ratio",190000
"50","Nickel","Canada","abs",511267.683214318
"50","Nickel","China","ratio",120000
"50","Nickel","China","abs",411787.16437129
"50","Nickel","Russia","ratio",210000
"50","Nickel","Russia","abs",534650.004324909
"50","Nickel","Othercountries","ratio",300000
"50","Nickel","Othercountries","abs",625244.40296933
"50","Nickel","Indonesia","ratio",2200000
"50","Nickel","Indonesia","abs",884004.694623816
"50","Nickel","NewCaledonia","ratio",110000
"50","Nickel","NewCaledonia","abs",394327.992541215
"50","Nickel","Philippines","ratio",330000
"50","Nickel","Philippines","abs",652128.541871852
"50","Niobium","Brazil","ratio",100000
"50","Niobium","Brazil","abs",39058.6936617762
"50","Niobium","Canada","ratio",7100
"50","Niobium","Canada","abs",23552.4769384631
"50","Niobium","Russia","ratio",350
"50","Niobium","Russia","abs",20307.5310862219
"50","Niobium","Othercountries","ratio",120
"50","Niobium","Othercountries","abs",23331.2855289407
"50","Niobium","Congo","ratio",700
"50","Niobium","Congo","abs",19071.294714974
"50","Niobium","Rwanda","ratio",200
"50","Niobium","Rwanda","abs",21708.8718970986
"50","Selenium","Canada","ratio",130
"50","Selenium","Canada","abs",268.192533443742
"50","Selenium","China","ratio",1800
"50","Selenium","China","abs",1773.53977350822
"50","Selenium","India","ratio",14
"50","Selenium","India","abs",10.7749350366453
"50","Selenium","Russia","ratio",340
"50","Selenium","Russia","abs",627.574700675044
"50","Selenium","Germany","ratio",50
"50","Selenium","Germany","abs",38.6526871412072
"50","Selenium","Peru","ratio",50
"50","Selenium","Peru","abs",38.6532296557626
"50","Selenium","Turkey","ratio",50
"50","Selenium","Turkey","abs",38.6526871412072
"50","Selenium","Japan","ratio",710
"50","Selenium","Japan","abs",1181.20269462026
"50","Selenium","Poland","ratio",74
"50","Selenium","Poland","abs",57.3757151945947
"50","Selenium","Uzbekistan","ratio",2
"50","Selenium","Uzbekistan","abs",1.40374934268527
"50","Selenium","Finland","ratio",170
"50","Selenium","Finland","abs",307.960034333841
"50","Selenium","SouthAfrica","ratio",9
"50","Selenium","SouthAfrica","abs",6.24646773250635
"50","Selenium","Belgium","ratio",200
"50","Selenium","Belgium","abs",386.038644573142
"50","Selenium","Serbia","ratio",60
"50","Selenium","Serbia","abs",46.4404706338166
"50","Silicon","Brazil","ratio",200000
"50","Silicon","Brazil","abs",432112.879171341
"50","Silicon","Canada","ratio",20000
"50","Silicon","Canada","abs",89424.5586045193
"50","Silicon","China","ratio",3500000
"50","Silicon","China","abs",3233873.4402495
"50","Silicon","Iceland","ratio",70000
"50","Silicon","Iceland","abs",190404.288060516
"50","Silicon","India","ratio",60000
"50","Silicon","India","abs",170561.067010425
"50","Silicon","Malaysia","ratio",130000
"50","Silicon","Malaysia","abs",305669.426940905
"50","Silicon","Norway","ratio",180000
"50","Silicon","Norway","abs",396846.781904395
"50","Silicon","Russia","ratio",470000
"50","Silicon","Russia","abs",847870.622917259
"50","Silicon","Othercountries","ratio",130000
"50","Silicon","Othercountries","abs",305669.464882159
"50","Silicon","Kazakhstan","ratio",130000
"50","Silicon","Kazakhstan","abs",305669.422737758
"50","Silicon","Poland","ratio",30000
"50","Silicon","Poland","abs",109959.346846537
"50","Silicon","SouthAfrica","ratio",40000
"50","Silicon","SouthAfrica","abs",130334.955331125
"50","Silicon","France","ratio",20000
"50","Silicon","France","abs",89424.5548248673
"50","Silicon","Bhutan","ratio",80000
"50","Silicon","Bhutan","abs",210066.245242536
"50","Silicon","Spain","ratio",40000
"50","Silicon","Spain","abs",130334.959249068
"50","Tantalum","Australia","ratio",52
"50","Tantalum","Australia","abs",40.0602241544505
"50","Tantalum","Brazil","ratio",210
"50","Tantalum","Brazil","abs",367.552072757476
"50","Tantalum","China","ratio",76
"50","Tantalum","China","abs",72.2929916202477
"50","Tantalum","Russia","ratio",29
"50","Tantalum","Russia","abs",22.2310461180158
"50","Tantalum","Bolivia","ratio",2
"50","Tantalum","Bolivia","abs",1.45047303434781
"50","Tantalum","Congo","ratio",880
"50","Tantalum","Congo","abs",972.630944066829
"50","Tantalum","Nigeria","ratio",390
"50","Tantalum","Nigeria","abs",598.942561724886
"50","Tantalum","Rwanda","ratio",350
"50","Tantalum","Rwanda","abs",584.015628503421
"50","Tantalum","Burundi","ratio",2
"50","Tantalum","Burundi","abs",1.45065854805189
"50","Tantalum","Ethiopia","ratio",40
"50","Tantalum","Ethiopia","abs",30.7360414975278
"50","Tantalum","Mozambique","ratio",55
"50","Tantalum","Mozambique","abs",42.3988128493349
"50","Tellurium","Canada","ratio",27
"50","Tellurium","Canada","abs",19.3597262561932
"50","Tellurium","China","ratio",750
"50","Tellurium","China","abs",522.5579648248
"50","Tellurium","Russia","ratio",70
"50","Tellurium","Russia","abs",258.746058899079
"50","Tellurium","Bulgaria","ratio",1
"50","Tellurium","Bulgaria","abs",0.673901890668715
"50","Tellurium","Japan","ratio",70
"50","Tellurium","Japan","abs",258.802900697006
"50","Tellurium","Uzbekistan","ratio",13
"50","Tellurium","Uzbekistan","abs",9.26573957639726
"50","Tellurium","SouthAfrica","ratio",4
"50","Tellurium","SouthAfrica","abs",2.8401027866351
"50","Tellurium","Sweden","ratio",46
"50","Tellurium","Sweden","abs",242.586541163095
"50","Tin","Australia","ratio",9900
"50","Tin","Australia","abs",16434.2048478819
"50","Tin","Brazil","ratio",29000
"50","Tin","Brazil","abs",42198.7912956181
"50","Tin","China","ratio",69000
"50","Tin","China","abs",75074.1274918547
"50","Tin","Malaysia","ratio",3000
"50","Tin","Malaysia","abs",5211.56477682682
"50","Tin","Russia","ratio",3000
"50","Tin","Russia","abs",5213.31474721644
"50","Tin","Othercountries","ratio",1800
"50","Tin","Othercountries","abs",3152.59292269173
"50","Tin","Bolivia","ratio",21000
"50","Tin","Bolivia","abs",32317.8605453382
"50","Tin","Peru","ratio",31000
"50","Tin","Peru","abs",44475.1874936694
"50","Tin","Congo","ratio",25000
"50","Tin","Congo","abs",37416.2410566492
"50","Tin","Indonesia","ratio",50000
"50","Tin","Indonesia","abs",62552.6661801214
"50","Tin","Burma","ratio",34000
"50","Tin","Burma","abs",47749.013411545
"50","Tin","Nigeria","ratio",7000
"50","Tin","Nigeria","abs",11847.156188589
"50","Tin","Vietnam","ratio",6700
"50","Tin","Vietnam","abs",11360.5960960399
"50","Tin","Rwanda","ratio",3600
"50","Tin","Rwanda","abs",6231.38744774761
"50","Tin","Laos","ratio",1500
"50","Tin","Laos","abs",2632.33996566042
"50","Tungsten","Australia","ratio",1000
"50","Tungsten","Australia","abs",7169.30611184813
"50","Tungsten","China","ratio",67000
"50","Tungsten","China","abs",25329.9957497612
"50","Tungsten","Russia","ratio",2000
"50","Tungsten","Russia","abs",10212.0239725761
"50","Tungsten","Othercountries","ratio",1500
"50","Tungsten","Othercountries","abs",8739.27227635583
"50","Tungsten","Bolivia","ratio",1600
"50","Tungsten","Bolivia","abs",9041.21471418366
"50","Tungsten","Vietnam","ratio",3400
"50","Tungsten","Vietnam","abs",13880.0376925885
"50","Tungsten","Portugal","ratio",500
"50","Tungsten","Portugal","abs",5497.28633786635
"50","Tungsten","NorthKorea","ratio",1700
"50","Tungsten","NorthKorea","abs",9339.34255912441
"50","Tungsten","Rwanda","ratio",1200
"50","Tungsten","Rwanda","abs",7807.74385535145
"50","Tungsten","Spain","ratio",700
"50","Tungsten","Spain","abs",6187.20258455803
"50","Tungsten","Austia","ratio",800
"50","Tungsten","Austia","abs",6522.09720967602
"50","Vanadium","Brazil","ratio",5000
"50","Vanadium","Brazil","abs",22168.9012519718
"50","Vanadium","China","ratio",70000
"50","Vanadium","China","abs",57929.3059055272
"50","Vanadium","Russia","ratio",21000
"50","Vanadium","Russia","abs",33664.2678629009
"50","Vanadium","SouthAfrica","ratio",8000
"50","Vanadium","SouthAfrica","abs",24587.8521878356
"50","MagnesiumMetal","Brazil","ratio",20000
"50","MagnesiumMetal","Brazil","abs",69539.8471919556
"50","MagnesiumMetal","China","ratio",950000
"50","MagnesiumMetal","China","abs",1039433.95206342
"50","MagnesiumMetal","Russia","ratio",15000
"50","MagnesiumMetal","Russia","abs",60567.2680538075
"50","MagnesiumMetal","Turkey","ratio",15000
"50","MagnesiumMetal","Turkey","abs",60567.2791889699
"50","MagnesiumMetal","Kazakhstan","ratio",20000
"50","MagnesiumMetal","Kazakhstan","abs",69539.8362571015
"50","MagnesiumMetal","Iran","ratio",5000
"50","MagnesiumMetal","Iran","abs",42918.1262025864
"50","MagnesiumMetal","Israel","ratio",20000
"50","MagnesiumMetal","Israel","abs",69539.8060790506
"50","MagnesiumCompounds","Australia","ratio",490000
"50","MagnesiumCompounds","Australia","abs",1086037.49759873
"50","MagnesiumCompounds","Brazil","ratio",1800000
"50","MagnesiumCompounds","Brazil","abs",3203420.42132363
"50","MagnesiumCompounds","Canada","ratio",150000
"50","MagnesiumCompounds","Canada","abs",424459.661087178
"50","MagnesiumCompounds","China","ratio",13000000
"50","MagnesiumCompounds","China","abs",11959353.582869
"50","MagnesiumCompounds","India","ratio",160000
"50","MagnesiumCompounds","India","abs",444640.663051804
"50","MagnesiumCompounds","Russia","ratio",2500000
"50","MagnesiumCompounds","Russia","abs",4104243.74328617
"50","MagnesiumCompounds","Othercountries","ratio",370000
"50","MagnesiumCompounds","Othercountries","abs",858289.891869096
"50","MagnesiumCompounds","Turkey","ratio",1300000
"50","MagnesiumCompounds","Turkey","abs",2469447.4879628
"50","MagnesiumCompounds","Iran","ratio",210000
"50","MagnesiumCompounds","Iran","abs",544886.335852237
"50","MagnesiumCompounds","Spain","ratio",670000
"50","MagnesiumCompounds","Spain","abs",1416177.58412687
"50","MagnesiumCompounds","Austria","ratio",760000
"50","MagnesiumCompounds","Austria","abs",1576196.74849706
"50","MagnesiumCompounds","Greece","ratio",390000
"50","MagnesiumCompounds","Greece","abs",896679.332129663
"50","MagnesiumCompounds","Slovakia","ratio",380000
"50","MagnesiumCompounds","Slovakia","abs",877506.334495734
"50","Manganese","Australia","ratio",2800000
"50","Manganese","Australia","abs",4312162.54698705
"50","Manganese","Brazil","ratio",590000
"50","Manganese","Brazil","abs",1117149.26071158
"50","Manganese","China","ratio",770000
"50","Manganese","China","abs",1435064.55287395
"50","Manganese","India","ratio",800000
"50","Manganese","India","abs",1487017.71818016
"50","Manganese","Malaysia","ratio",410000
"50","Manganese","Malaysia","abs",788563.357255382
"50","Manganese","Othercountries","ratio",1300000
"50","Manganese","Othercountries","abs",2309904.88338256
"50","Manganese","SouthAfrica","ratio",7400000
"50","Manganese","SouthAfrica","abs",7068644.16171109
"50","Manganese","Cotedivoire","ratio",360000
"50","Manganese","Cotedivoire","abs",695387.774809059
"50","Manganese","Gabon","ratio",4600000
"50","Manganese","Gabon","abs",5898983.49244953
"50","Manganese","Ghana","ratio",820000
"50","Manganese","Ghana","abs",1521489.7240231
"50","Zinc","UnitedStates","ratio",750000
"50","Zinc","UnitedStates","abs",1232033.79647
"50","Zinc","Australia","ratio",1100000
"50","Zinc","Australia","abs",1705125.99397245
"50","Zinc","China","ratio",4000000
"50","Zinc","China","abs",3715495.94996439
"50","Zinc","India","ratio",860000
"50","Zinc","India","abs",1387429.26429377
"50","Zinc","Russia","ratio",310000
"50","Zinc","Russia","abs",546522.910313719
"50","Zinc","Othercountries","ratio",1700000
"50","Zinc","Othercountries","abs",2378376.2551306
"50","Zinc","Bolivia","ratio",510000
"50","Zinc","Bolivia","abs",870994.587396077
"50","Zinc","Peru","ratio",1300000
"50","Zinc","Peru","abs",1948200.59413318
"50","Zinc","Kazakhstan","ratio",370000
"50","Zinc","Kazakhstan","abs",646151.893457326
"50","Zinc","Mexico","ratio",700000
"50","Zinc","Mexico","abs",1159323.57178255
"50","Zinc","SouthAfrica","ratio",120000
"50","Zinc","SouthAfrica","abs",217920.876105198
"50","Zinc","Sweden","ratio",240000
"50","Zinc","Sweden","abs",427787.158523211
"50","Zirconiummineralconcentrates","UnitedStates","ratio",100000
"50","Zirconiummineralconcentrates","UnitedStates","abs",167351.795366562
"50","Zirconiummineralconcentrates","Australia","ratio",500000
"50","Zirconiummineralconcentrates","Australia","abs",480527.915137806
"50","Zirconiummineralconcentrates","China","ratio",100000
"50","Zirconiummineralconcentrates","China","abs",167351.791947407
"50","Zirconiummineralconcentrates","Othercountries","ratio",110000
"50","Zirconiummineralconcentrates","Othercountries","abs",181730.151265674
"50","Zirconiummineralconcentrates","SouthAfrica","ratio",300000
"50","Zirconiummineralconcentrates","SouthAfrica","abs",382977.51955342
"50","Zirconiummineralconcentrates","Indonesia","ratio",95000
"50","Zirconiummineralconcentrates","Indonesia","abs",160006.619038339
"50","Zirconiummineralconcentrates","Madagascar","ratio",30000
"50","Zirconiummineralconcentrates","Madagascar","abs",54804.4066818305
"50","Zirconiummineralconcentrates","Mozambique","ratio",160000
"50","Zirconiummineralconcentrates","Mozambique","abs",247540.388973229
"50","Zirconiummineralconcentrates","Kenya","ratio",20000
"50","Zirconiummineralconcentrates","Kenya","abs",36982.200626851
"50","Zirconiummineralconcentrates","Senegal","ratio",60000
"50","Zirconiummineralconcentrates","Senegal","abs",105628.071797542
"50","Zirconiummineralconcentrates","SierraLeone","ratio",20000
"50","Zirconiummineralconcentrates","SierraLeone","abs",36982.1953862558
"50","Alumina","UnitedStates","ratio",720000
"50","Alumina","UnitedStates","abs",2028264.49749478
"50","Alumina","Australia","ratio",18000000
"50","Alumina","Australia","abs",28514306.7701918
"50","Alumina","Brazil","ratio",11000000
"50","Alumina","Brazil","abs",19701529.1723694
"50","Alumina","Canada","ratio",1500000
"50","Alumina","Canada","abs",3613990.39168986
"50","Alumina","China","ratio",84000000
"50","Alumina","China","abs",76599647.1491854
"50","Alumina","India","ratio",7600000
"50","Alumina","India","abs",14577970.5883398
"50","Alumina","Russia","ratio",2900000
"50","Alumina","Russia","abs",6351386.20910904
"50","Alumina","UnitedArabEmirates","ratio",2400000
"50","Alumina","UnitedArabEmirates","abs",5389610.88963178
"50","Alumina","Othercountries","ratio",1500000
"50","Alumina","Othercountries","abs",3613990.39771905
"50","Alumina","Germany","ratio",960000
"50","Alumina","Germany","abs",2520841.77802761
"50","Alumina","Turkey","ratio",320000
"50","Alumina","Turkey","abs",1198194.54806781
"50","Alumina","Kazakhstan","ratio",1400000
"50","Alumina","Kazakhstan","abs",3413135.84922692
"50","Alumina","Indonesia","ratio",1300000
"50","Alumina","Indonesia","abs",3211563.93917676
"50","Alumina","Vietnam","ratio",1500000
"50","Alumina","Vietnam","abs",3613990.40280957
"50","Alumina","Spain","ratio",820000
"50","Alumina","Spain","abs",2234008.34017506
"50","Alumina","Greece","ratio",860000
"50","Alumina","Greece","abs",2316104.66810219
"50","Alumina","Guinea","ratio",300000
"50","Alumina","Guinea","abs",1156403.44771854
"50","Alumina","Ireland","ratio",1600000
"50","Alumina","Ireland","abs",3814128.69939473
"50","Alumina","Jamaica","ratio",1500000
"50","Alumina","Jamaica","abs",3613990.4012891
"50","Alumina","SaudiArabia","ratio",1800000
"50","Alumina","SaudiArabia","abs",4212261.51783223
"50","Bauxite","Australia","ratio",100000000
"50","Bauxite","Australia","abs",124433270.72049
"50","Bauxite","Brazil","ratio",33000000
"50","Bauxite","Brazil","abs",55446223.9370639
"50","Bauxite","China","ratio",93000000
"50","Bauxite","China","abs",119549663.898947
"50","Bauxite","India","ratio",25000000
"50","Bauxite","India","abs",43436858.5359876
"50","Bauxite","Russia","ratio",6300000
"50","Bauxite","Russia","abs",11807307.6698412
"50","Bauxite","Othercountries","ratio",5700000
"50","Bauxite","Othercountries","abs",10708100.4108331
"50","Bauxite","Turkey","ratio",3200000
"50","Bauxite","Turkey","abs",6070831.67864398
"50","Bauxite","Kazakhstan","ratio",4900000
"50","Bauxite","Kazakhstan","abs",9234226.09857982
"50","Bauxite","Indonesia","ratio",32000000
"50","Bauxite","Indonesia","abs",53993699.6014239
"50","Bauxite","Vietnam","ratio",4200000
"50","Bauxite","Vietnam","abs",7936829.49232356
"50","Bauxite","Greece","ratio",1200000
"50","Bauxite","Greece","abs",2294378.4656933
"50","Bauxite","Guinea","ratio",130000000
"50","Bauxite","Guinea","abs",140535259.83141
"50","Bauxite","Jamaica","ratio",6100000
"50","Bauxite","Jamaica","abs",11441495.2039471
"50","Bauxite","SaudiArabia","ratio",5800000
"50","Bauxite","SaudiArabia","abs",10891670.4012877
